"name","type","n","missing","unique","mean","median","mode","mode_value","sd","v","min","max","range","skew","skew_2se","kurt","kurt_2se","category","description"
"award_time","haven_labelled, vctrs_vctr, double",957,0.628205128205128,6,NA,NA,1617,NA,NA,0.713172149557405,NA,NA,NA,NA,NA,NA,NA,NA,NA
"award_bandwagon","haven_labelled, vctrs_vctr, double",957,0.628205128205128,6,NA,NA,1617,NA,NA,0.716301486380397,NA,NA,NA,NA,NA,NA,NA,NA,NA
"who_researcher","haven_labelled, vctrs_vctr, double",957,0.628205128205128,5,NA,NA,1617,NA,NA,0.60495780417951,NA,NA,NA,NA,NA,NA,NA,NA,NA
"who_manager","haven_labelled, vctrs_vctr, double",957,0.628205128205128,5,NA,NA,1617,NA,NA,0.636604942517817,NA,NA,NA,NA,NA,NA,NA,NA,NA
"who_university","haven_labelled, vctrs_vctr, double",957,0.628205128205128,5,NA,NA,1617,NA,NA,0.6365743697924,NA,NA,NA,NA,NA,NA,NA,NA,NA
"who_committee","haven_labelled, vctrs_vctr, double",957,0.628205128205128,5,NA,NA,1617,NA,NA,0.664122579158791,NA,NA,NA,NA,NA,NA,NA,NA,NA
"who_government","haven_labelled, vctrs_vctr, double",957,0.628205128205128,5,NA,NA,1617,NA,NA,0.686907994658508,NA,NA,NA,NA,NA,NA,NA,NA,NA
"who_society","haven_labelled, vctrs_vctr, double",957,0.628205128205128,5,NA,NA,1617,NA,NA,0.680184178832974,NA,NA,NA,NA,NA,NA,NA,NA,NA
"co_private","haven_labelled, vctrs_vctr, double",953,0.62975912975913,6,NA,NA,1621,NA,NA,0.7597832657461,NA,NA,NA,NA,NA,NA,NA,NA,NA
"co_connections","haven_labelled, vctrs_vctr, double",952,0.63014763014763,6,NA,NA,1622,NA,NA,0.736984499682226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"co_irrelevant","haven_labelled, vctrs_vctr, double",951,0.630536130536131,6,NA,NA,1623,NA,NA,0.76978464198956,NA,NA,NA,NA,NA,NA,NA,NA,NA
